Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
60-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,"60"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Center) Oval Ceramic Sink (8"" spread)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 60</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for 8"" Widespread Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Oval</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Center</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T60C03,0.0,shopify,10,deny,manual,804.00,,true,false,'600316840958,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T60C03_1.jpg?v=1702570103,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
60-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T60C03_2.jpg?v=1702570103,2,,,,,,,,,,,,,,,,,,,,,,,,,,
60-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T60C03_3.jpg?v=1702570103,3,,,,,,,,,,,,,,,,,,,,,,,,,,
60-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T60C03_4.jpg?v=1702570103,4,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,"48"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Right) Rectangle Ceramic Sink (1-hole)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 48</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for Single Hole Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Rectangular</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Right</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T48R04,0.0,shopify,10,deny,manual,672.00,,true,false,'600316840941,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48R04_1.jpg?v=1702569939,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
48-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48R04_2.jpg?v=1702569939,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48R04_3.jpg?v=1702569939,3,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48R04_4.jpg?v=1702569939,4,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-left-rectangle-ceramic-sink-1-hole,"48"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Left) Rectangle Ceramic Sink (1-hole)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 48</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for Single Hole Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Rectangular</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Left</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T48L04,0.0,shopify,10,deny,manual,672.00,,true,false,'600316840934,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48L04_1.jpg?v=1702569919,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
48-22-0-75-carrara-white-marble-top-4-backsplash-single-left-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48L04_2.jpg?v=1702569919,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-left-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48L04_3.jpg?v=1702569919,3,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-left-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48L04_4.jpg?v=1702569919,4,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-double-oval-ceramic-sink-8-spread,"48"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Double Oval Ceramic Sink (8"" spread)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 48</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for 8"" Widespread Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Oval</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Double</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T48D03,0.0,shopify,10,deny,manual,726.00,,true,false,'600316840927,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48D03_1.jpg?v=1702569378,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
48-22-0-75-carrara-white-marble-top-4-backsplash-double-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48D03_2.jpg?v=1702569378,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-double-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48D03_3.jpg?v=1702569378,3,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-double-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48D03_4.jpg?v=1702569378,4,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-8-spread,"48"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Center) Rectangle Ceramic Sink (8""-spread)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 48</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for 8"" Widespread Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Rectangular</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Center</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T48C05,0.0,shopify,10,deny,manual,672.00,,true,false,'600316840910,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C05_1.jpg?v=1702569897,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C05_2.jpg?v=1702569897,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C05_3.jpg?v=1702569897,3,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C05_4.jpg?v=1702569897,4,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-1-hole,"48"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Center) Rectangle Ceramic Sink (1-hole)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 48</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for Single Hole Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Rectangular</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Center</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T48C04,0.0,shopify,10,deny,manual,672.00,,true,false,'600316840903,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C04_1.jpg?v=1702569877,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C04_2.jpg?v=1702569877,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C04_3.jpg?v=1702569877,3,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C04_4.jpg?v=1702569877,4,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,"48"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Center) Oval Ceramic Sink (8"" spread)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 48</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for 8"" Widespread Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Oval</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Center</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 43"" to 60"", Countertop, Silkroad",false,Title,Default Title,,,,,T48C03,0.0,shopify,10,deny,manual,660.00,,true,false,'600316840897,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C03_4.jpg?v=1702569422,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C03_1.jpg?v=1702569423,2,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C03_2.jpg?v=1702569423,3,,,,,,,,,,,,,,,,,,,,,,,,,,
48-22-0-75-carrara-white-marble-top-4-backsplash-single-center-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T48C03_3.jpg?v=1702569423,4,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,"36"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Right) Rectangle Ceramic Sink (1-hole)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 36</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for Single Hole Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Rectangular</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Right</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 25"" to 36"", Countertop, Silkroad",false,Title,Default Title,,,,,T36R04,0.0,shopify,10,deny,manual,562.00,,true,false,'600316840880,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R04_1.jpg?v=1702569337,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R04_2.jpg?v=1702569337,2,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R04_3.jpg?v=1702569337,3,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-rectangle-ceramic-sink-1-hole,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R04_4.jpg?v=1702569337,4,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-oval-ceramic-sink-8-spread,"36"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Right) Oval Ceramic Sink (8""-spread)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 36</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for 8"" Widespread Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Oval</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Right</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 25"" to 36"", Countertop, Silkroad",false,Title,Default Title,,,,,T36R03,0.0,shopify,10,deny,manual,548.00,,true,false,'600316840873,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R03_1.jpg?v=1702569302,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R03_2.jpg?v=1702569302,2,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R03_3.jpg?v=1702569302,3,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-right-oval-ceramic-sink-8-spread,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36R03_4.jpg?v=1702569302,4,,,,,,,,,,,,,,,,,,,,,,,,,,
36-22-0-75-carrara-white-marble-top-4-backsplash-single-left-rectangle-ceramic-sink-1-hole,"36"" x 22"" x 0.75"" Carrara White Marble Top - 4"" Backsplash, Single (Left) Rectangle Ceramic Sink (1-hole)","<p><strong>Specifications:</strong></p><ul>
<li>Overall Width (inch): 36</li>
<li>Overall Depth (inch): 22</li>
<li>Overall Height (inch): 8.25</li>
<li>Countertop Height (inch): 0.75</li>
<li>Counter Top Material: Carrara White Marble</li>
<li>Countertop Edge Profile: Flat</li>
<li>Faucet Spec: Pre-drilled for Single Hole Faucet</li>
<li>Backsplash Included?: Yes</li>
<li>Sink Shape: Rectangular</li>
<li>Number of Sink Predrilled: Single</li>
<li>Sink Bowl Location: Left</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Material: Ceramic</li>
<li>Use &amp; Care Note: Seal before use. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
<li>Remark 1: Top and sink are preassembled</li>
<li>Remark 2: We highly recommend you to seal all stone surfaces before installation to avoid any dirt or stain from getting into the stone.</li>
</ul>",Silkroad Exclusive,,Countertop,"$500 to $1000, 25"" to 36"", Countertop, Silkroad",false,Title,Default Title,,,,,T36L04,0.0,shopify,10,deny,manual,562.00,,true,false,'600316840866,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/T36L04_1.jpg?v=1702569185,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
